2024-01-21 12:14:07,191: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-01-21 12:14:07,191: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:07[0m
2024-01-21 12:14:07,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:07,191: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:10,317: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:10[0m
2024-01-21 12:14:10,317: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:10,321: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-01-21 12:14:10,321: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-01-21 12:14:10,321: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 12:14:10,321: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-21 12:14:10,321: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-01-21 12:14:10,321: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-21 12:14:10,340: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-01-21 12:14:10,342: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-21 12:14:10,342: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-01-21 12:14:10,342: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-21 12:14:10,342: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:10[0m
2024-01-21 12:14:10,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:10,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:12,986: root: INFO: [32mNew market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-01-21 12:14:13,173: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:13[0m
2024-01-21 12:14:13,174: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:13,174: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:13,176: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:13,179: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-21 12:14:13,179: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-01-21 12:14:13,179: root: INFO: [32mFilled Transaction: sell 155.0 of SPY at 323.35000610 USD per share[0m
2024-01-21 12:14:13,179: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-01-21 12:14:13,205: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:13,205: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-01-21 12:14:13,205: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-01-21 12:14:13,220: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:13[0m
2024-01-21 12:14:13,220: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:13,222: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,520: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:15[0m
2024-01-21 12:14:15,520: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:15,520: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,520: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,520: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:15,520: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,520: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,520: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:15,520: root: INFO: Current backtesting datetime 2020-02-04 16:00:00-05:00
2024-01-21 12:14:15,520: root: INFO: Current backtesting datetime 2020-02-05 09:30:00-05:00
2024-01-21 12:14:15,536: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:15[0m
2024-01-21 12:14:15,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:15,536: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,035: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:19[0m
2024-01-21 12:14:19,035: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:19,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,035: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:19,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,035: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,035: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:19,035: root: INFO: Current backtesting datetime 2020-02-05 16:00:00-05:00
2024-01-21 12:14:19,035: root: INFO: Current backtesting datetime 2020-02-06 09:30:00-05:00
2024-01-21 12:14:19,050: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:19[0m
2024-01-21 12:14:19,050: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:19,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,940: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:21[0m
2024-01-21 12:14:21,941: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:21,941: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,942: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,943: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:21,943: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,944: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,945: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:21,949: root: INFO: Current backtesting datetime 2020-02-06 16:00:00-05:00
2024-01-21 12:14:21,951: root: INFO: Current backtesting datetime 2020-02-07 09:30:00-05:00
2024-01-21 12:14:21,955: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-21 12:14:21[0m
2024-01-21 12:14:21,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:21,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,807: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-21 12:14:25[0m
2024-01-21 12:14:25,807: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,823: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,825: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,825: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-21 12:14:25,831: root: INFO: Current backtesting datetime 2020-02-07 16:00:00-05:00
2024-01-21 12:14:25,833: root: INFO: Current backtesting datetime 2020-02-08 09:30:00-05:00
2024-01-21 12:14:25,839: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-21 12:14:25,839: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-01-21 12:14:25,839: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-21 12:14:25,841: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
